DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
50E58365558DA715C1257B78004C3ABA,Blastechnik,ND,s. Blasinstrument,,,4752D9808E33570BC1256F230035B0E1
87643E9A7A72E03AC1256F230035E9E6,Blechblasinstrument,ND,s. Blasinstrument,,,4752D9808E33570BC1256F230035B0E1
3E1D4E014FC35B1FC12572C7002FA8DD,Blechblasinstrumente,ND,s. Trompete,,,1A2C4B544074575CC1256F230035C86A
BE433E6B05275673C1256F230035E9E5,Blechbläser,ND,s. Blasinstrument,,,4752D9808E33570BC1256F230035B0E1
1DE612353E0086F5C1256F230035B0EE,"Bliss, Arthur",DS,Englischer Komponist (1891-1975).,Musik,,
69AEC5ED1594F434C1256F230035E9F5,Blockflöte,ND,s. Blasinstrument,,,4752D9808E33570BC1256F230035B0E1
623842565ED81878C1256F230035E9F8,Blues,ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
4054BA95E5D102A5C1257A45005A6A5A,Blues,ND,s. Soul,,,E4ACAB4195A36DD2C1256F230035C60A
46F5D6E46A110F43C1257A45005A7580,Blues,ND,s. Rock 'n' Roll,,,8FDB35F1C9ACFEE9C1256F230035C3AC
89C040725F400904C1256F230035B104,"Boccherini, Luigi",DS,Italienischer Komponist (1743-1805).,Musik,,
F12F21AEF0123BE2C1257362002C54F8,Bongo,ND,s. Schlaginstrument,,,FC96CD0F56275A73C1256F230035C4A7
F72C50C0F7B88228C12578E8004D3E66,Boo-bam,ND,s. Schlaginstrument,,,FC96CD0F56275A73C1256F230035C4A7
1135F856B2599D91C1256F230035EA45,Boogie-Woogie,ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
D6D7C38D2C9629C9C1256F230035B134,"Borodin, Alexander",DS,Russischer Komponist (1834-87).,Musik,,
5C921B66DA82EBB4C1256F230035B136,"Borris, Siegfried",DS,Deutscher Komponist und Musikschriftsteller (1906-87).,Musik,,
376ED8E6AFD78B26C1256F230035B13C,"Bose, Hans Jürgen von",DS,"Deutscher Komponist, geb. 1953; Avantgardist.",Musik,,
64B5020CC3572B95C1256F230035B144,"Bottesini, Giovanni",DS,Italienischer Komponist (1821-89).,Musik,,
4B076164BC9C3B03C1256F230035B14B,"Boulez, Pierre",DS,"Französischer Komponist, Dirigent, geb. 1925; serielle und elektronische Musik.",Musik,,
C6E4B4973D9B9496C1256F230035B150,"Brahms, Johannes",DS,"Deutscher Komponist (1833-97), seine Musik, die den klaren Formaufbau der Klassiker erstrebt, ist bestimmt durch volle Harmonik, vielfältige Rhythmik, ausdrucksvolle Melodik.",Musik,,
936169D1F8BF8619C1256F230035B15C,"Brassens, Georges",DS,"Französischer Liedersänger (1921-1981), Chansons in der Art moderner ironischer Balladen.",Musik,,
A368149444DAB46BC1256F230035EA67,Bratsche,DS,"Die Bratsche ist der heute im Deutschen gebräuchliche Name für ein Streichinstrument, dessen Alternativbezeichnung Viola ein Relikt der historischen Violenfamilie des 16. und 17. Jahrhunderts ist. Auf den ersten Blick wirkt sie wie eine größere Violine, ist jedoch etwas anders proportioniert, tiefer gestimmt und klingt dunkler.",Musik,,
C4E360E33E7DDEACC1256F230035D0E2,Brauchtum,D,s.a. Volkslied,,,B372FE994757EB1BC1256F230035C9E7
DB6685698CB64995C1256F230035B16B,"Brel, Jacques",DS,Französischer Chansonsänger belgischer Herkunft (1929-78).,Musik,,
A2F6E2F21482EAADC1256F230035B17B,"Britten, Benjamin",DS,"Englischer Komponist (1913-76), Opern (""Peter Grimes"", ""Billy Budd"", ""The turn of the Screw""), Orchester- und Chorwerke.",Musik,,
3679B5A6A606C28FC12574630038F335,"Brommel, Antoine",ND,"s. Brumel, Antoine",,,19B078B45B470AD4C1256F230035B193
E090D54D66E154B6C1256F230035B185,"Brown, Richard",DS,"Englischer Komponist des 17.Jh.; schuf ""Part Songs"" (Kneipenlieder).",Musik,,
69949CA08C14E98DC1257BD00054713B,"Brubeck, Dave",ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
6C969F214A463B71C1256F230035B187,"Bruch, Max",DS,"Deutscher Komponist und Dirigent (1838-1920), Chorwerke; Violinkonzerte.",Musik,,
