DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
62EF96C9E3783088C1256F230035B14A,Boulevardpresse,DS,"Die ausschließlich im freien Verkauf auf der Straße und am Kiosk angebotene Tageszeitungen i. Ggs. zur Abonnementpresse; in Deutschland seit 1904; kennzeichnend auch heute sensationelle Aufmachung und populärer ""Boulevardstil"".",Medienpädagogik,,
488C549A752D27AEC1256F230035EA81,Brennpunkt,ND,s. Fotografieren,,,A6B1A42E451C6DD0C1256F230035B5A4
562148C3431AC470C1256F230035EA82,Brennweite,ND,s. Fotografieren,,,A6B1A42E451C6DD0C1256F230035B5A4
EE33B11AB6F7F60CC1257A94005FDC7F,Buch,D,s.a. Printmedium,,,A8ADB1C84EC22939C1257A94005F7D78
A761F62DD5DF2618C12583DF005E3479,Casting Show,ND,s. Castingshow,,,9102B8FCB13AA4A8C12583DF005DF898
9102B8FCB13AA4A8C12583DF005DF898,Castingshow,DS,"Eine Castingshow, auch Auswahlschau oder Talentschau, ist eine Veranstaltung oder Fernsehsendung, die sich mit dem Casting potenzieller Sänger, Tänzer, Models, Akrobaten und Ähnlichem befasst.",Medienpädagogik,,
F3001C2BC69B5810C12583DB00391ACB,Clip,ND,s. Videoclip,,,3E078099A3E8E8D1C12581A10056CA23
A23CF644E4711C74C125742D003ACD93,Comedy,DS,"Unter Comedy (Anglizismus) versteht man im deutschsprachigen Raum unterhaltsame, größtenteils unpolitische Kleinkunstprogramme und bestimmte Arten von Unterhaltungssendungen im Fernsehen und Hörfunk.",Medienpädagogik,,
FA3011E52D975DC3C1257A950059DCE4,Comic,D,s.a. Printmedium,,,A8ADB1C84EC22939C1257A94005F7D78
544667F7D35CBE57C1256F3C0031D402,Computerspiel,D,s.a. Computerspiel (Pädagogik),,,9CAC3D597BD7ABFAC1256F3C0031B331
9CAC3D597BD7ABFAC1256F3C0031B331,Computerspiel (Pädagogik),DS,"Medien, die sich auf der pädagogischen Ebene mit Computerspielen und deren Auswirkungen auf den User befassen.",Medienpädagogik,,
20F4EF3FC8447721C125743300388DC5,Daily Soap,ND,s. Seifenoper,,,74D3697127B8E5FAC12572A7003EC5AA
41F14944A4FDE224C1256F230035EBBD,DDR-Fernsehen (nach 3.10.90),ND,s. Fernsehen (östliche Bundesländer),,,4B6DB61C633976D1C1256F230035B521
F272A3713B1D6736C1257C290065DAEC,Detektor (Radio),ND,s. Rundfunk,,,18537E9DA2D88A96C1256F230035C400
